Place URL,Place Name,Star Rating,Number of Ratings,Place Type,Cost (if applicable),Address,Number,Availability
https://www.facebook.com/pediatricchiropractordenver/,Pediatric Chiropractor Denver - Pearl Street Chiropractic,5,50,Chiropractor,$$,1073 S Pearl St,+1 303-777-0828,Opens Monday
https://www.facebook.com/spinegeek/,Spine Geek,4.9,31,Chiropractor,,10673 Melody Dr,+1 303-457-8080,Opens tomorrow
https://www.facebook.com/hartmanchiropracticpc/,"Hartman Chiropractic, PC",5,26,Chiropractor,$,22775 E Aurora Pkwy,+1 303-680-2500,Opens Monday
https://www.facebook.com/availsofttissue/,Avail Soft Tissue & Spine,5,16,Chiropractor,,900 East Louisiana Avenue Suite 201,+1 303-909-7142,Opens Monday
https://www.facebook.com/warnerwellnesschiropractic/,Warner Wellness Chiropractic,5,16,Chiropractor,,"421 S Tejon St, Ste 120",+1 719-574-5500,Opens Monday
https://www.facebook.com/CompassChiropracticLafayetteCO/,"Compass Chiropractic - Lafayette, CO",5,39,Chiropractor,$,1365 Forest Park Circle Ste. 102,+1 303-955-5208,Opens Monday
https://www.facebook.com/100ChiroHR/,Dr. Matt & Dr. Jessica Thompson - 100% Chiropractic Highlands Ranch,4.8,25,Chiropractor,$$,"2030 E County Line Rd, Ste G",+1 303-347-1007,Opens Monday
https://www.facebook.com/AltaVistaChiro/,Chiropractors Colorado Springs Spine & Injury Clinic,4.8,18,Chiropractor,$$,405 Windchime Pl,+1 719-598-6955,Opens Monday
https://www.facebook.com/5280BalancedHealthCenter/,5280 Balanced Health Center,5,17,Chiropractor,$,"5690 DTC Blvd, Ste 140E",+1 303-915-7997,Opens tomorrow
https://www.facebook.com/ChiroNowBroomfieldCo/,Chiro Now of Broomfield,4.9,36,Chiropractor,,6811 W 120th Ave,+1 303-469-1535,Opens tomorrow
https://www.facebook.com/powellchiropracticinc/,Powell Chiropractic & Wellness Center,5,28,Chiropractor,,490 Rampart Range Rd,+1 719-687-6096,Opens Monday
https://www.facebook.com/ChiropractorCentennial/,Campbell Chiropractic,4.8,21,Chiropractor,$$,"6551 S Revere Pkwy, #110",+1 720-708-2275,Opens tomorrow
https://www.facebook.com/Keeney-Chiropractic-PC-285006323594/,"Keeney Chiropractic, P.C.",4.9,18,Chiropractor,$,6200 W 9th St #2A,+1 970-353-0337,Opens Monday
https://www.facebook.com/MileHighSpine/,Mile High Spine and Pain Center,4.9,22,Chiropractor,,2205 W 136th Ave,+1 720-507-0080,
https://www.facebook.com/ColoradoHealthAndWellness/,Colorado Health and Wellness,4.8,25,Chiropractor,,1231 Lake Plaza Dr,+1 719-576-2225,Opens Monday
https://www.facebook.com/broomfieldchiropractor/,"Dr Nicholas Manteris, DC",5,5,Chiropractor,,"2095 W. 6th Ave, Suite 105",+1 720-508-3982,Opens Monday
https://www.facebook.com/sicentergj/,Spine & Injury Center of Grand Junction,4.6,38,Chiropractor,$$,"2646 Patterson Rd, Ste A",+1 970-248-9833,Opens Monday
https://www.facebook.com/washparkchiro/,Washington Park Chiropractic,4.8,52,Chiropractor,,1313 S Clarkson St Ste 1,+1 303-744-7100,Opens tomorrow
https://www.facebook.com/lifefitchiropractic/,Life Fit Chiropractic,5,19,Chiropractor,$,"4740 Flintridge Dr, Ste 216",+1 720-400-6337,Opens tomorrow
https://www.facebook.com/DrJenHartley/,Dr. Jen Hartley,5,26,Chiropractor,$$$,6650 W. 44th Ave,+1 720-524-3477,Opens Monday
https://www.facebook.com/thespecificahwatukee/,The Specific Chiropractic Center - Ahwatukee,5,30,Chiropractor,,"4425 E. Agave Rd. Building 8, Suite 104",#ERROR!,
https://www.facebook.com/Soleil-Chiropractic-and-Wellness-LLC-181752445215269/,"Soleil Chiropractic and Wellness, LLC",,,Chiropractor,,365 N 4th Ave,#ERROR!,Open Now
https://www.facebook.com/TriCoreChiropractic/,Tri-Core Chiropractic,5,13,Chiropractor,,"5110 E Warner Rd, Ste 201",#ERROR!,Open Now
https://www.facebook.com/imaginewellnesschiro/,Imagine Wellness Chiropractic Center,5,31,Chiropractor,,822 East Union Hills Drive #22,#ERROR!,Open Now
https://www.facebook.com/Fix24WellnessStudio/,FIX24 Wellness Studio,4.9,34,Chiropractor,,7000 East Mayo Boulevard #1058,#ERROR!,Open Now
https://www.facebook.com/myanthemhealth/,Back to Health of Anthem,5,39,Chiropractor,,41930 N Venture Dr #110,#ERROR!,Open Now
https://www.facebook.com/RelaxandReliefMassageandChiropractic/,R+R Massage and Chiropractic,4.7,60,Chiropractor,$$,"21050 N Tatum Blvd, Ste 114",#ERROR!,Open Now
https://www.facebook.com/Arizona-Life-Chiropractic-Center-248582354154/,Arizona Life Chiropractic Center,5,29,Chiropractor,,4150 W Peoria Ave Suite 134,#ERROR!,Open Now
https://www.facebook.com/MaloneyChiropractic/,"Maloney Chiropractic Clinic, the office of Dr. Patrick Maloney",4.8,30,Chiropractor,,"2525 E Thomas Rd, Ste 1",#ERROR!,Open Now
https://www.facebook.com/WestValleyWellness/,West Valley Wellness & Rehabilitation,5,32,Chiropractor,,"9150 W Indian School Rd, Ste 138",#ERROR!,Open Now
https://www.facebook.com/MyFamilyChiropractor/,My Family Chiropractor,4.8,26,Chiropractor,$$,"2320 W Peoria Ave, Ste B140",#ERROR!,Opens tomorrow
https://www.facebook.com/BindlChiropractic/,Bindl Chiropractic,5,19,Chiropractor,,"11011 S 48th St, Ste 108",#ERROR!,Open Now
https://www.facebook.com/pages/Gilbertsons-Chiropractic-Clinic/166951273317054,Gilbertsons' Chiropractic Clinic,5,23,Chiropractor,,3919 West Cactus Road,#ERROR!,
https://www.facebook.com/ChiroDrKevinRoach/,AZ Chiropractic PV,5,25,Chiropractor,$$,"4575 E Cactus Rd, # 130",#ERROR!,Open Now
https://www.facebook.com/HansenChiroPhoenix/,Hansen Chiropractic-Phoenix,4.9,18,Chiropractor,,3220 E Baseline Rd,#ERROR!,Open Now
https://www.facebook.com/naturalhealthcarespecialties/,Natural Healthcare Specialties,4.8,13,Chiropractor,,13203 S 48th St,#ERROR!,
https://www.facebook.com/afc.chiropractic.phoenix/,AFC Physical Medicine & Chiropractic Phoenix,5,12,Chiropractor,,2 N Central Ave,#ERROR!,
https://www.facebook.com/MountainParkChiropracticAZ/,Mountain Park Chiropractic,5,17,Chiropractor,,3646 E Ray Rd,#ERROR!,Open Now
https://www.facebook.com/darrellkilcupdc/,"Dr. Kilcup, Functional Medicine Consulting Nationwide Via Internet & Phone",4.9,16,Chiropractor,,7016 N 27th Ave,#ERROR!,
https://www.facebook.com/widmaierchiropractic/,Widmaier Chiropractic,4.8,10,Chiropractor,,4250 E Camelback Rd K105,#ERROR!,Open Now
https://www.facebook.com/backinlineaz/,Back in Line Spine and Wellness,4.5,21,Chiropractor,,"15215 S 48th St, Building 5, Suite 156",#ERROR!,Open Now
https://www.facebook.com/reachchiropractic/,Reach Chiropractic,5,19,Chiropractor,,"12802 N Cave Creek Rd, # B",#ERROR!,Open Now
https://www.facebook.com/AAAdvanced-Chiropractic-192619172765/,AAAdvanced Chiropractic,4.7,19,Chiropractor,,1830 W Colter St Suite 102,#ERROR!,
https://www.facebook.com/Action-Chiropractic-LLC-128248813907838/,Action Chiropractic LLC,5,12,Chiropractor,,3254 E Cactus Rd,#ERROR!,Opens tomorrow
https://www.facebook.com/synergyspineandsport/,"Synergy Spine & Sport, LLC",5,25,Chiropractor,,1805 N. 91st Ave. Suite 101,Open Now,
https://www.facebook.com/BackHealthChiro/,Back Health Chiropractic,5,14,Chiropractor,,"4425 N 24th St, Ste 125",#ERROR!,Open Now
https://www.facebook.com/TheJointCamelback/,The Joint Chiropractic,4.8,39,Chiropractor,$$,1650 E Camelback Road,#ERROR!,Open Now
https://www.facebook.com/Sinatra-Chiropractic-Center-158517247513471/,Sinatra Chiropractic Center,4.9,16,Chiropractor,,1717 E Bell Rd Ste 11,#ERROR!,
https://www.facebook.com/MyChiropractorAz/,My Chiropractor Health & Wellness Center,4.3,19,Chiropractor,$$,"4550 E Bell Rd, Ste 284",#ERROR!,Open Now
https://www.facebook.com/arcadiachiro/,Arcadia Health and Wellness Chiropractic,4.9,32,Chiropractor,,3520 E Indian School Rd,#ERROR!,Opens tomorrow
https://www.facebook.com/Platinum.Wellness/,Platinum Wellness,4.8,27,Chiropractor,,"4727 E Union Hills Dr, Ste 100",#ERROR!,
https://www.facebook.com/FamilyFreedomChiro/,Family Freedom Chiropractic,4.9,19,Chiropractor,$,Home office - call for address and directions,#ERROR!,Opens tomorrow
https://www.facebook.com/Tri-for-Life-107445905947190/,Tri for Life,4.2,19,Chiropractor,,918 W Royal Palm Rd,#ERROR!,
https://www.facebook.com/Arizona-Sports-Chiropractic-Wellness-317667128353971/,Arizona Sports Chiropractic & Wellness,4.8,39,Chiropractor,,"4550 E Bell Rd, Ste 152, Bldg 6",#ERROR!,
https://www.facebook.com/Arizona-Biomechanics-701409376632009/,Arizona Biomechanics,5,16,Chiropractor,,8725 S. Kyrene Rd. Suite 104,#ERROR!,Open Now
https://www.facebook.com/TheJointMoonValley/,The Joint Chiropractic,4.4,19,Chiropractor,$$,"245 E. Bell Road, Suite #5",#ERROR!,Open Now
https://www.facebook.com/Mountainsidewellness/,"Mountainside Wellness Center, INC",4.9,19,Chiropractor,$$$,"4909 E Chandler Blvd, Ste 502",#ERROR!,
https://www.facebook.com/huntfamilychiropractic/,Hunt Family Chiropractic,4.8,30,Chiropractor,,2222 W Glendale Ave,#ERROR!,Open Now
https://www.facebook.com/phxhealth/,Phoenician Health Group,4.8,15,Chiropractor,,3244 E Indian School Rd,#ERROR!,Open Now
https://www.facebook.com/haggardchiropractic/,Haggard Chiropractic,5,17,Chiropractor,,9675 W Camelback Rd,#ERROR!,Open Now
https://www.facebook.com/ChiropracticDelSol/,Chiropractic Del Sol,5,16,Chiropractor,,1619 E McDowell Rd,#ERROR!,Open Now
https://www.facebook.com/pages/Sobel-Family-Medicine/162701407097140,Sobel Family Medicine,4.5,22,Chiropractor,,4550 E. Bell Road,#ERROR!,Closes in 35 minutes
https://www.facebook.com/ToyosChiro/,Toyos Chiropractic and Wellness Center,5,13,Chiropractor,,"4515 N 32nd St, Ste 110",#ERROR!,Open Now
https://www.facebook.com/doholischiropractic/,Doholis Chiropractic,5,11,Chiropractor,$$,"4531 N 16th St, Ste 110",#ERROR!,Open Now
https://www.facebook.com/healingtouchchiropracticandrehab/,Healing Touch Chiropractic and Rehab,5,14,Chiropractor,,4225 W Glendale Ave Ste A103,#ERROR!,Open Now
https://www.facebook.com/TheJointChiropracticNorterra/,The Joint Chiropractic,4.4,18,Chiropractor,$$,"2330 W. Happy Valley Road, Suite #1023",#ERROR!,Open Now
https://www.facebook.com/SCP-Chiropractic-158618627506339/,SCP Chiropractic,4.9,18,Chiropractor,,4767 N 20th St,#ERROR!,Open Now
https://www.facebook.com/Nemanic-Chiropractic-424056387720781/,Nemanic Chiropractic,5,18,Chiropractor,,"4902 E Warner Rd, Ste 2",#ERROR!,Opens tomorrow
https://www.facebook.com/Sports-and-Family-Care-Clinic-152778808097092/,Sports and Family Care Clinic,4.9,7,Chiropractor,,"16515 S 40th St, Ste 133",#ERROR!,Opens tomorrow
https://www.facebook.com/drmattcolby/,Dr Matt Colby,5,35,Chiropractor,,8725 S. Kyrene Rd. Suite 104,#ERROR!,Always Open
https://www.facebook.com/MyChiropracticlife/,Chiropractic LIFE,5,16,Chiropractor,,5150 N 16th St,#ERROR!,Open Now
https://www.facebook.com/pages/Saguaro-Family-Practice/132559446795630,Saguaro Family Practice,4.2,25,Chiropractor,,18404 N Tatum Blvd Ste 101,#ERROR!,Open Now
https://www.facebook.com/TheJoint7thAve/,The Joint Chiropractic,4.9,14,Chiropractor,$$,1515 N 7th Avenue,#ERROR!,Open Now
https://www.facebook.com/PhoenixNutritionResponseTesting/,Phoenix Nutrition Response Testing - Dr Wayne Kohan,4.8,4,Chiropractor,,15005 N 40th Ln,#ERROR!,Open Now
https://www.facebook.com/Hatlen-Family-Chiropractic-and-Laser-Center-Dr-Gary-Hatlen-602443-4423-202595196436301/,Hatlen Family Chiropractic and Laser Center-Dr. Gary Hatlen-(602)443-4423,4.5,6,Chiropractor,,"15433 N Tatum Blvd, Ste 202",#ERROR!,Opens tomorrow
https://www.facebook.com/Webster-Family-Chiropractic-297666746165/,Webster Family Chiropractic,5,18,Chiropractor,,16515 S 40th St#103,#ERROR!,Opens tomorrow
https://www.facebook.com/DesertShadowsChiropractic/,Desert Shadows Chiropractic & Wellness,4.9,9,Chiropractor,,"4010 E Bell Rd, Ste 103",#ERROR!,Open Now
https://www.facebook.com/TimkoChiropractic/,Timko Chiropractic and Holistic Health Care,5,6,Chiropractor,,"2735 W Union Hills Dr, # 102",#ERROR!,Open Now
https://www.facebook.com/TheJointPhoenixMetroCenter/,The Joint Chiropractic,4.5,8,Chiropractor,$$,"3121 W. Peoria Avenue, #103",#ERROR!,Open Now
https://www.facebook.com/atlaschiropracticphoenix/,Atlas Chiropractic,5,9,Chiropractor,,4131 W Thunderbird Rd,#ERROR!,Open Now
https://www.facebook.com/pages/Dynamic-Chiropractic-Center/139000416148105,Dynamic Chiropractic Center,5,9,Chiropractor,,9812 N 7 St Ste 6,#ERROR!,
https://www.facebook.com/anthemchiropractor/,Arizona Pain Relief Anthem,5,16,Chiropractor,$$,"3624 W Anthem Way, Ste C-110",#ERROR!,
https://www.facebook.com/pages/The-Chiropractic-Company/162675373777027,The Chiropractic Company,5,5,Chiropractor,,"4022 E Greenway Rd, Ste 1",#ERROR!,
https://www.facebook.com/Upper-Cervical-Chiropractic-Of-ArizonaDr-Anthony-Montoya-100655610015407/,Upper Cervical Chiropractic Of Arizona/Dr. Anthony Montoya,5,10,Chiropractor,,3510 N 24th St,#ERROR!,Opens tomorrow
https://www.facebook.com/DesertHillsChiropractic/,Desert Hills Chiropractic,5,11,Chiropractor,$$$,"3170 W Carefree Hwy, Ste 5",#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Gonstead-Family-Chiropractic/161354713886398,Gonstead Family Chiropractic,4.9,12,Chiropractor,,2735 W Union Hills Dr,#ERROR!,
https://www.facebook.com/Dr-Ed-Madrid-Functional-Specialist-387480854736597/,Dr. Ed Madrid Functional Specialist,,,Chiropractor,,"18631 N 19th Ave, Ste 152",#ERROR!,Open Now
https://www.facebook.com/TouchOfHealthChiropractic/,Touch of Health Chiropractic,4.7,17,Chiropractor,,602 W Union Hills Dr,#ERROR!,Open Now
https://www.facebook.com/chrissychristiandc/,Chrissy Christian Wellness & Chiropractic,5,9,Chiropractor,,2922 N 18th Place,#ERROR!,
https://www.facebook.com/pages/Central-Camelback-Chiropractic-Clinic/162500477107291,Central Camelback Chiropractic Clinic,4.3,6,Chiropractor,,114 W Camelback Rd,#ERROR!,Closes in 35 minutes
https://www.facebook.com/PhoenixMountainChiropracticLifeCenter/,Phoenix Mountain Chiropractic Life Center,4.9,16,Chiropractor,$,"3519 E Shea Blvd, Ste 132",#ERROR!,Opens tomorrow
https://www.facebook.com/TramontoChiropracticAZ/,Tramonto Chiropractic,5,4,Chiropractor,,34406 N 27th Dr,#ERROR!,Open Now
https://www.facebook.com/phoenixchiroandacupuncture/,Absolute Care Chiropractic and Acupuncture  Dr. Tammy Dorhout,5,6,Chiropractor,,"6102 N 16th St, Ste 13",#ERROR!,
https://www.facebook.com/ClarityChiropracticandWellness/,Clarity Chiropractic & Wellness,5,11,Chiropractor,,4802 N 16th St,#ERROR!,
https://www.facebook.com/Arizona-Chiropractic-Society-183810241670649/,Arizona Chiropractic Society,4.1,8,Chiropractor,,3515 E Carol Ave,#ERROR!,Open Now
https://www.facebook.com/SpineDex/,Spine & Disc,5,8,Chiropractor,,1727 E Bell Rd,#ERROR!,Open Now
https://www.facebook.com/b2lchiropractic/,Back To Life Chiropractic,5,5,Chiropractor,,"4045 E Bell Rd, Ste 107",#ERROR!,Open Now
https://www.facebook.com/kerchchiropractic/,Kerch Chiropractic,5,15,Chiropractor,,"10221 N 32nd St, Ste L",#ERROR!,Open Now
https://www.facebook.com/InMotionAZ/,InMotion,4.9,62,Chiropractor,$$,4425 E Agave Rd Bldg 9,#ERROR!,Open Now
https://www.facebook.com/InnerHealthChiropracticPhx/,Inner Health Chiropractic,5,12,Chiropractor,,1095 E Indian School Rd Ste 500,#ERROR!,Opens tomorrow
https://www.facebook.com/Fuhr-Chiropractic-Clinic-159718300716403/,Fuhr Chiropractic Clinic,4.6,8,Chiropractor,$$,3714 E Indian School Rd Ste 100,#ERROR!,Open Now
https://www.facebook.com/TJDesertRidge/,The Joint Chiropractic,5,7,Chiropractor,$$,"21001 N Tatum Blvd, Suite 1085",#ERROR!,Open Now
https://www.facebook.com/afc.chiropractic.desert.ridge/,AFC Physical Medicine & Chiropractic Center Desert Ridge,5,24,Chiropractor,,"20860 N Tatum Blvd, Ste 290",#ERROR!,Open Now
https://www.facebook.com/MaryvaleChiropractic/,Maryvale Chiropractic,5,7,Chiropractor,,7141 W Thomas Rd,#ERROR!,Open Now
https://www.facebook.com/ParagonChiro/,"Paragon Chiropractic, Inc.",4.9,19,Chiropractor,,1628 E Bethany Home Rd,#ERROR!,Opens tomorrow
https://www.facebook.com/Injury-Chiropractic-North-706993629315466/,Injury Chiropractic North,5,2,Chiropractor,,"5062 N 19th Ave, Ste 101",#ERROR!,Open Now
https://www.facebook.com/phoebebitsy/,Heath Chiropractic Center,5,5,Chiropractor,$$,"2423 W Dunlap Ave, Ste 170",#ERROR!,Closes in 35 minutes
https://www.facebook.com/ActiveLifestyleClinic/,Active Lifestyle Clinic,5,28,Chiropractor,$$,"16515 S 40th St, Ste 129",#ERROR!,Opens tomorrow
https://www.facebook.com/CottamHealthPartners/,Cottam Health Partners                  Chiropractic & Massage,4.9,53,Chiropractor,,"10631 S 51st St, Ste 4",#ERROR!,Open Now
https://www.facebook.com/The-Joint-167361730012059/,The Joint,5,1,Chiropractor,,4910 E Ray Rd,#ERROR!,
https://www.facebook.com/AccidentChiropractors/,Accident Chiropractors,5,2,Chiropractor,,5901 W Indian School Rd,#ERROR!,Open Now
https://www.facebook.com/Shell-Chiropractic-407400699331979/,Shell Chiropractic,4.8,5,Chiropractor,$$,114 W Adams St Ste 105,#ERROR!,Open Now
https://www.facebook.com/desertvalleychiropractic/,Desert Valley Chiropractic,5,30,Chiropractor,,720 E Thunderbird Rd Ste 1,#ERROR!,Open Now
https://www.facebook.com/BennerChiropractic/,Benner Chiropractic,5,5,Chiropractor,,"10910 N Tatum Blvd, Ste 103",#ERROR!,Open Now
https://www.facebook.com/spinefitaz/,Spinefit,5,7,Chiropractor,,"4550 E Bell Rd, Ste 152",#ERROR!,Opens tomorrow
https://www.facebook.com/Ortho-Chiropractic-152158498152028/,Ortho Chiropractic,5,6,Chiropractor,,4522 N 7th St,#ERROR!,Open Now
https://www.facebook.com/drdanaz/,Pinnacle Chiropractic,5,5,Chiropractor,,"14640 N Tatum Blvd, Ste 7",#ERROR!,Open Now
https://www.facebook.com/Dodie-Chiropractic-249412985120358/,Dodie Chiropractic,5,6,Chiropractor,,"3920 E Indian School Rd, Ste 16",#ERROR!,Open Now
https://www.facebook.com/TheWellnessCenterSpineinmotion/,The Wellness Center                Spine In Motion,5,2,Chiropractor,,"5112 N 40th St, Ste 101",#ERROR!,Opens tomorrow
https://www.facebook.com/qualityhealth4life/,Quality Health 4 Life,5,2,Chiropractor,,"1334 E Chandler Blvd, # D-72",#ERROR!,
https://www.facebook.com/Joplins-Best-Chiropractor-624757737573500/,Joplins Best Chiropractor,,,Chiropractor,,"2401 E 32nd St, Ste 10",#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Dr-Carolyn-V-English-Levis-DC/153783005023335,Dr. Carolyn V. English-Levis D.C.,,,Chiropractor,,"330 E 15th St, Joplin, Missouri",#ERROR!,
https://www.facebook.com/pages/Hilton-Geoffrey-Hilton-Chiropractic/164594310565728,Hilton Geoffrey-Hilton Chiropractic,,,Chiropractor,,"712 E 32nd St Ste 4, Joplin, Missouri",#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Eric-Jon-Gormanson/165024523857892,Eric Jon Gormanson,,,Chiropractor,,"1201 E 20th St, Joplin, Missouri",#ERROR!,
https://www.facebook.com/pages/Miranda-Miller-Cline-DC/209119826137380,Miranda Miller Cline D.C.,,,Chiropractor,,"1201 E 20th St, Joplin, Missouri",#ERROR!,
https://www.facebook.com/4stateschiro/,Family Chiropractic of the 4 States,5,53,Chiropractor,,"3301 N Range Line Rd, Joplin, Missouri",#ERROR!,
https://www.facebook.com/carlsonchiropractic/,Carlson Chiropractic Center,4.6,85,Chiropractor,,"2318 E 32nd St, Ste B, Joplin, Missouri",#ERROR!,Opens tomorrow
https://www.facebook.com/drskaggs69/,"Skaggs Chiropractic, LLC",4.6,14,Chiropractor,,"1802 W 32nd St. Suite D, Joplin, Missouri",#ERROR!,Opens tomorrow
https://www.facebook.com/Eberhart-Family-Chiropractor-141191732593847/,Eberhart Family Chiropractor,4.9,15,Chiropractor,,"3013 N Range Line Rd, Joplin, Missouri",#ERROR!,Opens tomorrow
https://www.facebook.com/Girard-Chiropractic-1003172816394036/,Girard Chiropractic,5,4,Chiropractor,$$,"Joplin, Missouri",#ERROR!,Opens tomorrow
https://www.facebook.com/pages/McDaniel-Family-Chiropractic/152865054755436,McDaniel Family Chiropractic,,,Chiropractor,,3301 N Range Line Rd,#ERROR!,
https://www.facebook.com/pages/Alternative-Health-Care/121285371262600,Alternative Health Care,,,Chiropractor,,"3637 South Ave, Springfield, Missouri",#ERROR!,
https://www.facebook.com/pages/Bonner-Walter-G-DC/156829881023263,Bonner Walter G DC,,,Chiropractor,,"2201 W Sunshine St, Springfield, Missouri",#ERROR!,
https://www.facebook.com/pages/St-Johns-Clinic/133417996710476,St John's Clinic,3.7,3,Chiropractor,,"1640 E Kearney St, Springfield, Missouri",#ERROR!,
https://www.facebook.com/pages/Dr-Jason-Mitchell-Crockett-DC/1704318526474337,Dr. Jason Mitchell Crockett D.C.,,,Chiropractor,,"733 W Kearney St, Springfield, Missouri",#ERROR!,
https://www.facebook.com/Geosling-Chiropractic-Clinic-PC-716216375111547/,Geosling Chiropractic Clinic PC,,,Chiropractor,,"1200 E Woodhurst Dr, Ste L200, Springfield, Missouri",#ERROR!,
https://www.facebook.com/pages/Chiropractic-Acupuncture-Clinic-work/666287853403846,Chiropractic Acupuncture Clinic -work,5,2,Chiropractor,,"1424 E Cherry St, Springfield, Missouri",#ERROR!,
https://www.facebook.com/pages/Mullin-Chiropractic/122011214524402,Mullin Chiropractic,5,1,Chiropractor,,"1266 E Republic Rd, Springfield, Missouri",#ERROR!,
https://www.facebook.com/pages/Michelle-M-De-La-Torre/649724748500488,Michelle M. De La Torre,,,Chiropractor,,"433 W Springfield Rd, Sullivan, Missouri",#ERROR!,
https://www.facebook.com/pages/Meek-Chiropractic/185405235143943,Meek Chiropractic,,,Chiropractor,,"3014 E Sunshine St Ste G, Springfield, Missouri",#ERROR!,
https://www.facebook.com/pages/Baca-Chiropractic/153750611326632,Baca Chiropractic,,,Chiropractor,,"2918 E Battlefield St, Springfield, Missouri",#ERROR!,
https://www.facebook.com/Chestnut-Wellness-Center-162636573754990/,Chestnut Wellness Center,4.6,17,Chiropractor,,1439 E Primrose St,#ERROR!,Opens tomorrow
https://www.facebook.com/drkevinhatfield/,Healing Hands Chiropractic,4.8,16,Chiropractor,,"3213 S Campbell Ave, Ste E",#ERROR!,Opens tomorrow
https://www.facebook.com/thrivefamchiropractic/,Thrive Family Chiropractic,5,13,Chiropractor,,902 W Battlefield Rd Ste B,#ERROR!,Opens tomorrow
https://www.facebook.com/Twin-Oaks-Chiropractic-and-Acupuncture-88502782061/,Twin Oaks Chiropractic and Acupuncture,4.8,91,Chiropractor,,1266 E Republic Rd,#ERROR!,Opens tomorrow
https://www.facebook.com/neptunechiro/,Neptune Chiropractic Clinic,4.8,16,Chiropractor,,1525 W Sunshine St,#ERROR!,Closes in 5 minutes
https://www.facebook.com/Zeal-Integrated-Health-142961162416880/,Zeal Integrated Health,4.9,43,Chiropractor,,733 W Kearney St,#ERROR!,Opens tomorrow
https://www.facebook.com/DrElaineCarter/,"Carter Chiropractic ~~ Vitality Reconnection  -Springfield, MO",5,5,Chiropractor,,"1200 E Woodhurst Dr, Ste Q400",#ERROR!,Opens tomorrow
https://www.facebook.com/Shorter-Chiropractic-148562738489177/,Shorter Chiropractic,5,62,Chiropractor,$$,1919 S Glenstone Ave,#ERROR!,Opens tomorrow
https://www.facebook.com/Hawkins-Family-Chiropractic-108636329154283/,Hawkins Family Chiropractic,4.9,18,Chiropractor,,1722 S Glenstone Ave,#ERROR!,Opens tomorrow
https://www.facebook.com/CherryHealthCenter/,Cherry Health Center,4.5,47,Chiropractor,$$,607 W Battlefield St,#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Family-Chiropractic-Center/189804984379578,Family Chiropractic Center,4.8,4,Chiropractor,,2027 E Cherry St,#ERROR!,
https://www.facebook.com/UltimateHealthAndRehabilitationCenter/,Ultimate Health and Rehab,5,8,Chiropractor,$$,4905 S. National Ave.  SteA120,#ERROR!,Opens tomorrow
https://www.facebook.com/ChiropractorSpringfieldMO/,H’Doubler Chiropractic,5,8,Chiropractor,,"2101 W Chesterfield Blvd, Ste A103",#ERROR!,Opens tomorrow
https://www.facebook.com/Angel-Animal-Hospital-135012599855239/,Angel Animal Hospital,4.8,77,Chiropractor,,1332 W Sunshine St,#ERROR!,Opens tomorrow
https://www.facebook.com/Perkins-Chiropractic-64694407607/,Perkins Chiropractic,4.9,32,Chiropractor,,"1354 E Kingsley St, Ste E",#ERROR!,Opens tomorrow
https://www.facebook.com/Springfield-Chiropractic-Clinic-133421300042987/,Springfield Chiropractic Clinic,5,20,Chiropractor,,1439 E Primrose St,#ERROR!,Opens tomorrow
https://www.facebook.com/Dr.SteveTeeple/,Dr. Steve Teeple,5,4,Chiropractor,,1803 W. Grand St,#ERROR!,Opens tomorrow
https://www.facebook.com/drnicolebolwellness/,Breath of Life Wellness Center,5,3,Chiropractor,,"2021 S Waverly Ave, Ste 500",#ERROR!,Opens tomorrow
https://www.facebook.com/Carmichael-Auto-Accident-Rehab-157212924402534/,Carmichael Auto Accident Rehab,5,6,Chiropractor,,3108 S Fremont Ave,#ERROR!,Opens tomorrow
https://www.facebook.com/bodyalignspringfieldmo/,Body Align,5,2,Chiropractor,$$,1801 W Norton Rd,#ERROR!,Opens tomorrow
https://www.facebook.com/pages/Healing-Center/116872765040307,Healing Center,5,4,Chiropractor,,1426 E Elm St,#ERROR!,Opens tomorrow
https://www.facebook.com/drfalukos/,Falukos Chiropractic & Wellness Center: Dr. Falukos,5,6,Chiropractor,,1762 E Cherry St,#ERROR!,Opens tomorrow
https://www.facebook.com/Combining-Nutrition-Essential-Oils-Diet-With-Designed-Clincal-Nutrition-908498169231302/,"Combining Nutrition, Essential Oils, & Diet With Designed Clincal Nutrition",,,Chiropractor,,"1440 W Republic Rd, Ste 112",#ERROR!,
https://www.facebook.com/Zeal-Integrated-Health-806543119468396/,Zeal Integrated Health,,,Chiropractor,,733 W Kearney St,#ERROR!,Always Open
https://www.facebook.com/NorthSpringfieldChiro/,North Springfield Family Chiropractic,5,20,Chiropractor,,"2725 N Kansas Expy, Ste 104",#ERROR!,Opens tomorrow
https://www.facebook.com/ObreyChiropracticAndMassageLlc/,"Wellness Concepts Clinic LLC Dr. Darren B. Obrey, Chiropractor",5,2,Chiropractor,,1200 E. Woodhurst Dr. R300,Opens tomorrow,
https://www.facebook.com/417sportschiropractic/,417 Sports  Chiropractic,5,1,Chiropractor,,"1675 E Seminole St, Ste H",#ERROR!,
